Filtering the log data using "process == "GestioneViaggi""
Timestamp                       (process)[PID]    
2025-12-23 19:06:03.601411+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] willRequestSceneWithOptions for persistentID E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE
2025-12-23 19:06:03.601424+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] willRequestSceneWithOptions (lock) E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE
2025-12-23 19:06:03.601429+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Tracking scene creation. E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE
2025-12-23 19:06:03.601437+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Creating foregrounded scene (persistentID: E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE)
2025-12-23 19:06:03.601768+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] applicationDidFinishLaunching (macOS)
2025-12-23 19:06:03.601792+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Checking AppleEvent for background launch data. (aevt/oapp)
2025-12-23 19:06:03.601844+0200  localhost GestioneViaggi[25402]: (LaunchServices) [com.apple.launchservices:default] LaunchServices: _LSOpenExtractBackgroundLaunchReasonFromAppleEvent() => false - <private>, err=Error Domain=NSOSStatusErrorDomain Code=-1701 UserInfo={_LSLine=1374, _LSFunction=<private>, _LSFile=<private>, _LSErrorMessage=<private>}
2025-12-23 19:06:03.602049+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] AppleEvent is NOT for background launch. (aevt/oapp)
2025-12-23 19:06:03.602054+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] _resumeLaunchCompletion count=1 (macOS)
2025-12-23 19:06:03.604008+0200  localhost GestioneViaggi[25402]: (RunningBoardServices) Created Activity ID: 0x2b16aac, Description: didChangeInheritances
2025-12-23 19:06:03.604635+0200  localhost GestioneViaggi[25402]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension FBSSceneSettingsCore on FBSSceneSettings
2025-12-23 19:06:03.604694+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:UIScreen] Evaluated capturing state as 0 on <UIScreen: 0xb44cf3980> for initial
2025-12-23 19:06:03.605421+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:EventBus] Event Timing Profile for Touch: not found, path="/System/Library/EventTimingProfiles/Mac.Touch.plist"
2025-12-23 19:06:03.605629+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:EventBus] Event Timing Profile for Pencil: not found, path="/System/Library/EventTimingProfiles/Mac.Pencil.plist"
2025-12-23 19:06:03.605289+0200  localhost GestioneViaggi[25402]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] UIMutableApplicationSceneSettings setting counterpart class: UIApplicationSceneSettings
2025-12-23 19:06:03.605771+0200  localhost GestioneViaggi[25402]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] UIMutableApplicationSceneClientSettings setting counterpart class: UIApplicationSceneClientSettings
2025-12-23 19:06:03.605830+0200  localhost GestioneViaggi[25402]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension FBSSceneTransitionContextCore on FBSSceneTransitionContext
2025-12-23 19:06:03.605902+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] @ didActivateAppKit (state: Running)
2025-12-23 19:06:03.606061+0200  localhost GestioneViaggi[25402]: (CoreSpotlight) [com.apple.corespotlight:index] (<private>) deleteSearchableItemsWithDomainIdentifiers, protectionClass:(null), domainIdentifiers number:1
2025-12-23 19:06:03.606134+0200  localhost GestioneViaggi[25402]: (CoreSpotlight) Created Activity ID: 0x2b16aae, Description: delete-domains
2025-12-23 19:06:03.606198+0200  localhost GestioneViaggi[25402]: (CoreSpotlight) sConnectionName: com.apple.spotlight.IndexAgent
2025-12-23 19:06:03.606206+0200  localhost GestioneViaggi[25402]: (CoreSpotlight) Start service name com.apple.spotlight.IndexAgent
2025-12-23 19:06:03.606225+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb44cf3c00] activating connection: mach=true listener=false peer=false name=com.apple.spotlight.IndexAgent
2025-12-23 19:06:03.615429+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Should send trait collection or coordinate space update, interface style 2 -> 2, <UIWindowScene: 0xb45a9a580> (E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE)
2025-12-23 19:06:03.615601+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyWindow] Setting default evaluation strategy for UIUserInterfaceIdiomPad to LastOneWins
2025-12-23 19:06:03.615743+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 0, <UIWindowScene: 0xb45a9a580> (E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE)
2025-12-23 19:06:03.615792+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 0, <UIWindowScene: 0xb45a9a580> (E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE)
2025-12-23 19:06:03.615973+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 0, <UIWindowScene: 0xb45a9a580> (E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE)
2025-12-23 19:06:03.616023+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) Now tracking scene:  sceneID: FUScene|com.adrianovisconti.gestioneviaggi(25402)|default persistentID: (null)
2025-12-23 19:06:03.616080+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 0, <UIWindowScene: 0xb45a9a580> (E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE)
2025-12-23 19:06:03.616217+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 0, <UIWindowScene: 0xb45a9a580> (E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE)
2025-12-23 19:06:03.616240+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Scene will connect. (FUScene|com.adrianovisconti.gestioneviaggi(25402)|default)
2025-12-23 19:06:03.616274+0200  localhost GestioneViaggi[25402]: (libsystem_trace.dylib) Created Activity ID: 0x2b16aaf, Description: Activity for state dumps
2025-12-23 19:06:03.616273+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.runtime-issues:UIKit App Config] `UIScene` lifecycle will soon be required. Failure to adopt will result in an assert in the future.
2025-12-23 19:06:03.616308+0200  localhost GestioneViaggi[25402]: (libsystem_trace.dylib) Created Activity ID: 0x2b16b90, Description: Activity for state dumps
2025-12-23 19:06:03.616308+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.runtime-issues:UIKit App Config] Update the Info.plist: Launch screens will soon be required.
2025-12-23 19:06:03.616381+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Scene state will change to foreground. (FUScene|com.adrianovisconti.gestioneviaggi(25402)|default)
2025-12-23 19:06:03.616392+0200  localhost GestioneViaggi[25402]: (UIKitMacHelper) [com.apple.UIKit.MacHelper:Lifecycle] Scene state changed to foreground active. (FUScene|com.adrianovisconti.gestioneviaggi(25402)|default)
2025-12-23 19:06:03.616435+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit.MacHelper:Lifecycle] sceneOfRecord: sceneID: FUScene|com.adrianovisconti.gestioneviaggi(25402)|default  persistentID: E830E45D-6A0A-4D16-AAB0-5F59F4C04AAE
2025-12-23 19:06:03.616836+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 11; deactivation reasons: 1024 -> 3072; animating application lifecycle event: 0
2025-12-23 19:06:03.739003+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Storage] 0xb45a9ad08 - WebsiteDataStore::WebsiteDataStore sessionID=1 identifier=null
2025-12-23 19:06:03.739206+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb43b1db80] activating connection: mach=true listener=false peer=false name=com.apple.webprivacyd
2025-12-23 19:06:03.739207+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] 0xb45a9a308 - PageConfiguration::delaysWebProcessLaunchUntilFirstLoad() -> false because of associated processPool value
2025-12-23 19:06:03.739217+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] 0xb43fc4508 - WebProcessPool::createWebPage: Not delaying WebProcess launch
2025-12-23 19:06:03.740008+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] 0x12d104170 - [PID=0] WebProcessProxy::constructor:
2025-12-23 19:06:03.740094+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb43b1dcc0] activating connection: mach=false listener=false peer=false name=com.apple.WebKit.WebContent
2025-12-23 19:06:03.740284+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
2025-12-23 19:06:03.741197+0200  localhost GestioneViaggi[25402]: (MediaToolbox) [com.apple.coremedia:] <<<< Alt >>>> fpSupport_GetVideoRangeForCoreDisplayWithPreference: displayID 2 reported potentialHeadRoom=1 wideColorSupported=NO marz=YES almd=NO deviceAllowsHDR=YES isBuiltinPanel=NO externalPanel=YES prefersHDR10=NO
2025-12-23 19:06:03.743625+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) iomfb_populate_all_display_infos_block_invoke: Spawn separate thread and wait for all FBs to be enumerated
2025-12-23 19:06:03.743630+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) iomfb_populate_thread: iomfb_populate_matched_displays
2025-12-23 19:06:03.743637+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) iomfb_populate_all_display_infos_block_invoke: pthread_dependency_wait_np expect: 3 current: 0
2025-12-23 19:06:03.744066+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) IOMFB: /System/Library/PrivateFrameworks/MediaToolbox.framework/MediaToolbox not found
2025-12-23 19:06:03.744073+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) IOMFB: FigInstallVirtualDisplay not found
2025-12-23 19:06:03.744143+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) iomfb_populate_matched_displays: Local call to iomfb_match_callback
2025-12-23 19:06:03.744161+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) iomfb_match_callback: primary
2025-12-23 19:06:03.744204+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) iomfb_match_callback: external-0
2025-12-23 19:06:03.744230+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) iomfb_match_callback: external-1
2025-12-23 19:06:03.744245+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) iomfb_match_callback: Notify main thread as all FB callbacks hit
2025-12-23 19:06:03.744261+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer) iomfb_populate_all_display_infos: All Display Instances enumerated successfully - FB Count = 3
2025-12-23 19:06:03.744618+0200  localhost GestioneViaggi[25402]: (IOMobileFramebuffer)  IOMobileFramebufferOpen:  success, return 0
2025-12-23 19:06:03.747491+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
2025-12-23 19:06:03.747585+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
2025-12-23 19:06:03.747611+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1240c0 - [PID=0, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2025-12-23 19:06:03.747678+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb43b1e940] activating connection: mach=false listener=false peer=false name=com.apple.accessibility.mediaaccessibilityd
2025-12-23 19:06:03.748093+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=0] WebPageProxy::constructor, site isolation enabled 0
2025-12-23 19:06:03.748131+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Media] PlaybackSessionManagerProxy::PlaybackSessionManagerProxy(9434422C)
2025-12-23 19:06:03.748139+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Fullscreen] PlaybackSessionManagerProxy::VideoPresentationManagerProxy(9434422C)
2025-12-23 19:06:03.748236+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] 0x12d104170 - [PID=0] WebProcessProxy::addExistingWebPage: webPage=0xb45930e18, pageProxyID=8, webPageID=9
2025-12-23 19:06:03.748290+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb43b1ea80] activating connection: mach=false listener=false peer=false name=com.apple.WebKit.GPU
2025-12-23 19:06:03.748470+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
2025-12-23 19:06:03.748525+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
2025-12-23 19:06:03.748537+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124120 - [PID=0, throttler=0x12d144220] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2025-12-23 19:06:03.748702+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:TextInteraction] Conforming to legacy UIKit interaction and text input protocols
2025-12-23 19:06:03.767455+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=0] WebPageProxy::loadRequest:
2025-12-23 19:06:03.767758+0200  localhost GestioneViaggi[25402]: (RunningBoardServices) [com.apple.runningboard:connection] Creating side-channel connection to com.apple.runningboard
2025-12-23 19:06:03.767766+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb43b1f340] activating connection: mach=true listener=false peer=false name=com.apple.runningboard
2025-12-23 19:06:03.768016+0200  localhost GestioneViaggi[25402]: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 18bc028e0000633a that resolved to: [app<application.com.adrianovisconti.gestioneviaggi.224739392.224743458(501)>:25402]
2025-12-23 19:06:03.768086+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=0] WebPageProxy::WebPageProxy::shouldForceForegroundPriorityForClientNavigation() returns 1 based on PageClient::canTakeForegroundAssertions()
2025-12-23 19:06:03.768354+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124180 - [PID=0, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Client navigation'
2025-12-23 19:06:03.768370+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=0] WebPageProxy::loadRequestWithNavigationShared:
2025-12-23 19:06:03.768427+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] 0x12d16c100 - NetworkProcessProxy::NetworkProcessProxy
2025-12-23 19:06:03.768455+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb43b1f480] activating connection: mach=false listener=false peer=false name=com.apple.WebKit.Networking
2025-12-23 19:06:03.768596+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
2025-12-23 19:06:03.768627+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
2025-12-23 19:06:03.768653+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
2025-12-23 19:06:03.768680+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
2025-12-23 19:06:03.768710+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
2025-12-23 19:06:03.768735+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '<private>'
